Gender,Height,Weight
Female,1.52,53.03
Female,1.71,63.3
Female,1.58,57.67
Female,1.65,61.08
Female,1.79,77.18
Female,1.71,74.79
Female,1.73,80.39
Female,1.61,56.27
Female,1.55,48.64
Female,1.8,73.19
Female,1.66,62.46
Female,1.56,55.98
Female,1.58,64.71
Female,1.66,65.33
Female,1.57,50.8
Female,1.6,56.1
Female,1.63,60.41
Female,1.63,66.79
Female,1.77,75.95
Female,1.6,57.52
Female,1.83,80.45
Female,1.57,60.97
Female,1.67,63.27
Female,1.52,47.4
Female,1.64,66.28
Female,1.58,54.37
Female,1.64,62.38
Female,1.54,52.79
Female,1.55,58.18
Female,1.67,66.61
Female,1.54,52.53
Female,1.65,56.32
Female,1.6,59.42
Female,1.62,64.6
Female,1.58,60.44
Female,1.57,49.0
Female,1.65,64.73
Female,1.66,66.29
Female,1.56,57.76
Female,1.45,42.41
Female,1.43,43.84
Female,1.54,59.95
Female,1.56,62.28
Female,1.57,57.35
Female,1.69,69.83
Female,1.65,64.01
Female,1.61,72.83
Female,1.64,63.58
Female,1.55,60.87
Female,1.58,53.17
Female,1.65,63.95
Female,1.61,64.85
Female,1.61,59.53
Female,1.61,61.16
Female,1.68,63.01
Female,1.6,57.64
Female,1.59,55.21
Female,1.57,50.63
Female,1.61,57.38
Female,1.58,55.32
Female,1.73,73.1
Female,1.69,74.19
Female,1.59,53.93
Female,1.66,60.56
Female,1.66,55.87
Female,1.62,55.29
Female,1.62,67.75
Female,1.63,59.41
Female,1.52,52.87
Female,1.63,63.55
Female,1.68,65.19
Female,1.5,58.64
Female,1.62,63.85
Female,1.59,54.57
Female,1.66,64.36
Female,1.65,71.59
Female,1.57,55.16
Female,1.62,69.78
Female,1.63,60.84
Female,1.47,50.91
Female,1.49,47.54
Female,1.59,57.95
Female,1.55,54.1
Female,1.57,50.31
Female,1.71,72.45
Female,1.6,55.38
Female,1.62,61.55
Female,1.68,62.98
Female,1.55,51.62
Female,1.58,56.86
Female,1.67,72.71
Female,1.68,68.08
Female,1.68,74.21
Female,1.58,46.84
Female,1.56,57.78
Female,1.65,64.22
Female,1.66,61.92
Female,1.46,47.39
Female,1.64,58.87
Female,1.46,43.15
Female,1.57,50.08
Female,1.62,55.61
Female,1.64,68.22
Female,1.68,72.1
Female,1.57,51.23
Female,1.61,65.33
Female,1.55,61.67
Female,1.54,53.37
Female,1.5,41.15
Female,1.69,71.14
Female,1.69,71.8
Female,1.59,60.96
Female,1.6,56.62
Female,1.57,50.79
Female,1.57,50.43
Female,1.56,56.65
Female,1.63,59.07
Female,1.57,59.43
Female,1.65,67.58
Female,1.7,68.44
Female,1.71,80.03
Female,1.6,68.3
Female,1.63,55.93
Female,1.54,50.29
Female,1.54,59.42
Female,1.5,50.73
Female,1.61,60.93
Female,1.57,51.33
Female,1.55,52.57
Female,1.61,63.69
Female,1.57,54.39
Female,1.44,38.1
Female,1.6,52.95
Female,1.49,44.33
Female,1.56,50.58
Female,1.61,54.12
Female,1.7,68.77
Female,1.73,80.32
Female,1.49,45.47
Female,1.63,64.8
Female,1.64,64.29
Female,1.63,61.74
Female,1.69,73.49
Female,1.59,66.91
Female,1.63,61.3
Female,1.47,51.28
Female,1.5,47.78
Female,1.68,67.51
Female,1.67,59.57
Female,1.56,54.66
Female,1.64,66.76
Female,1.66,68.25
Female,1.6,58.6
Female,1.65,63.61
Female,1.6,65.63
Female,1.58,59.58
Female,1.65,63.07
Female,1.56,54.23
Female,1.66,65.88
Female,1.64,60.47
Female,1.59,54.04
Female,1.62,67.93
Female,1.66,68.15
Female,1.65,67.03
Female,1.64,71.27
Female,1.59,56.44
Female,1.71,69.97
Female,1.79,83.76
Female,1.57,53.6
Female,1.66,67.91
Female,1.73,65.69
Female,1.64,65.16
Female,1.62,59.44
Female,1.65,65.66
Female,1.55,53.25
Female,1.64,59.5
Female,1.67,71.69
Female,1.67,59.03
Female,1.6,58.89
Female,1.57,51.22
Female,1.61,57.68
Female,1.55,58.11
Female,1.6,60.15
Female,1.65,70.19
Female,1.74,70.63
Female,1.74,82.07
Female,1.68,79.99
Female,1.55,60.41
Female,1.59,58.32
Female,1.63,66.35
Female,1.66,68.18
Female,1.56,58.4
Female,1.61,58.39
Female,1.6,58.13
Female,1.69,65.93
Female,1.51,52.05
Female,1.5,45.7
Female,1.62,59.24
Female,1.57,47.33
Female,1.67,66.66
Female,1.79,74.03
Female,1.59,53.28
Female,1.6,58.98
Female,1.62,61.54
Female,1.71,71.6
Female,1.63,69.61
Female,1.55,50.84
Female,1.59,58.36
Female,1.62,58.99
Female,1.55,52.27
Female,1.6,60.32
Female,1.71,75.53
Female,1.54,53.15
Female,1.67,70.42
Female,1.74,75.21
Female,1.7,70.46
Female,1.51,56.55
Female,1.46,48.35
Female,1.61,55.31
Female,1.62,60.97
Female,1.69,73.62
Female,1.66,64.81
Female,1.56,49.54
Female,1.58,54.11
Female,1.55,59.74
Female,1.7,63.5
Female,1.48,41.01
Female,1.58,60.72
Female,1.54,54.69
Female,1.61,69.92
Female,1.58,51.23
Female,1.52,54.77
Female,1.57,56.08
Female,1.59,57.89
Female,1.53,59.72
Female,1.55,53.16
Female,1.62,66.26
Female,1.53,50.02
Female,1.58,53.35
Female,1.55,48.74
Female,1.54,49.96
Female,1.69,60.33
Female,1.62,67.77
Female,1.58,62.08
Female,1.64,61.06
Female,1.66,58.26
Female,1.6,62.36
Female,1.64,65.25
Female,1.57,56.36
Female,1.6,56.91
Female,1.57,48.64
Female,1.68,67.77
Female,1.65,70.37
Female,1.73,64.54
Female,1.61,60.83
Female,1.67,57.28
Female,1.56,57.92
Female,1.55,49.42
Female,1.56,52.02
Female,1.61,59.95
Female,1.73,73.56
Female,1.63,70.57
Female,1.41,40.08
Female,1.56,53.29
Female,1.7,72.89
Female,1.69,73.2
Female,1.65,58.08
Female,1.55,55.03
Female,1.67,71.22
Female,1.58,56.32
Female,1.7,70.28
Female,1.56,57.99
Female,1.6,63.99
Female,1.59,57.32
Female,1.58,54.12
Female,1.6,54.52
Female,1.59,62.76
Female,1.41,31.29
Female,1.55,56.64
Female,1.66,65.49
Female,1.55,61.11
Female,1.52,46.33
Female,1.64,68.73
Female,1.75,72.16
Female,1.69,71.11
Female,1.63,61.12
Female,1.62,69.2
Female,1.69,70.03
Female,1.67,75.73
Female,1.72,73.71
Female,1.74,68.28
Female,1.71,75.24
Female,1.56,46.18
Female,1.52,50.45
Female,1.59,48.85
Female,1.58,55.63
Female,1.47,50.22
Female,1.5,50.43
Female,1.55,52.14
Female,1.52,51.14
Female,1.62,60.9
Female,1.59,54.34
Female,1.65,64.23
Female,1.47,42.43
Female,1.78,73.69
Female,1.6,61.47
Female,1.51,49.57
Female,1.63,71.12
Female,1.59,65.73
Female,1.62,53.61
Female,1.77,77.78
Female,1.53,42.74
Female,1.58,59.92
Female,1.63,61.61
Female,1.59,58.64
Female,1.6,59.48
Female,1.58,57.62
Female,1.53,51.44
Female,1.58,56.11
Female,1.63,64.64
Female,1.69,59.55
Female,1.64,57.05
Female,1.64,64.48
Female,1.76,71.29
Female,1.57,57.61
Female,1.64,60.87
Female,1.7,75.28
Female,1.65,66.76
Female,1.62,61.51
Female,1.68,69.5
Female,1.68,64.73
Female,1.57,57.51
Female,1.64,56.58
Female,1.77,82.76
Female,1.55,54.0
Female,1.61,63.19
Female,1.69,60.89
Female,1.64,58.33
Female,1.61,57.34
Female,1.57,60.64
Female,1.7,81.52
Female,1.51,54.8
Female,1.56,51.78
Female,1.47,45.6
Female,1.61,58.68
Female,1.64,64.5
Female,1.66,65.29
Female,1.69,66.91
Female,1.67,66.03
Female,1.62,51.83
Female,1.56,53.48
Female,1.5,63.11
Female,1.56,53.08
Female,1.59,61.13
Female,1.75,69.71
Female,1.64,65.47
Female,1.54,45.36
Female,1.64,60.98
Female,1.59,60.19
Female,1.59,52.89
Female,1.65,67.33
Female,1.65,67.25
Female,1.58,58.28
Female,1.69,72.61
Female,1.59,56.97
Female,1.68,64.01
Female,1.55,52.87
Female,1.59,54.68
Female,1.62,64.63
Female,1.61,56.91
Female,1.58,59.47
Female,1.62,68.21
Female,1.56,53.94
Female,1.65,64.27
Female,1.58,53.97
Female,1.62,63.83
Female,1.66,68.14
Female,1.63,51.74
Female,1.65,63.59
Female,1.46,42.58
Female,1.61,57.61
Female,1.7,73.07
Female,1.62,60.54
Female,1.54,53.69
Female,1.66,62.63
Female,1.61,60.59
Female,1.65,68.09
Female,1.61,63.63
Female,1.67,68.58
Female,1.54,51.36
Female,1.54,51.07
Female,1.69,59.88
Female,1.61,58.95
Female,1.74,75.65
Female,1.61,61.59
Female,1.55,54.33
Female,1.56,53.67
Female,1.65,70.24
Female,1.61,63.08
Female,1.63,63.9
Female,1.59,69.66
Female,1.71,72.75
Female,1.63,62.26
Female,1.63,64.67
Female,1.54,56.11
Female,1.64,60.47
Female,1.68,68.49
Female,1.57,53.07
Female,1.62,67.66
Female,1.6,56.61
Female,1.73,70.57
Female,1.61,65.34
Female,1.59,62.77
Female,1.66,62.09
Female,1.66,66.67
Female,1.67,70.73
Female,1.68,67.01
Female,1.67,65.11
Female,1.63,62.52
Female,1.64,67.55
Female,1.66,63.5
Female,1.57,63.97
Female,1.64,63.52
Female,1.65,67.87
Female,1.69,78.71
Female,1.62,64.79
Female,1.64,61.27
Female,1.68,76.7
Female,1.55,53.8
Female,1.59,59.33
Female,1.6,55.48
Female,1.54,55.1
Female,1.59,65.71
Female,1.71,74.85
Female,1.51,56.17
Female,1.62,61.08
Female,1.67,77.4
Female,1.59,48.35
Female,1.63,59.16
Female,1.78,74.39
Female,1.73,77.95
Female,1.52,52.38
Female,1.48,43.74
Female,1.56,62.17
Female,1.61,60.5
Female,1.66,58.08
Female,1.56,58.7
Female,1.58,60.24
Female,1.61,54.51
Female,1.7,75.48
Female,1.64,65.02
Female,1.63,58.79
Female,1.7,75.49
Female,1.59,65.41
Female,1.66,72.8
Female,1.68,68.72
Female,1.63,55.04
Female,1.59,62.59
Female,1.6,67.56
Female,1.61,59.83
Female,1.65,68.72
Female,1.55,53.54
Female,1.64,64.15
Female,1.6,54.68
Female,1.6,62.89
Female,1.63,67.88
Female,1.61,61.51
Female,1.54,51.0
Female,1.54,53.57
Female,1.69,68.63
Female,1.72,73.99
Female,1.6,54.89
Female,1.72,79.39
Female,1.66,71.77
Female,1.5,51.59
Female,1.69,67.62
Female,1.71,66.5
Female,1.57,58.66
Female,1.65,58.55
Female,1.66,68.75
Female,1.56,61.96
Female,1.68,70.17
Female,1.59,52.16
Female,1.76,76.01
Female,1.61,52.61
Female,1.65,63.78
Female,1.54,58.34
Female,1.66,69.96
Female,1.6,69.64
Female,1.6,59.71
Female,1.64,64.64
Female,1.62,64.37
Female,1.58,56.46
Female,1.7,69.15
Female,1.64,66.41
Female,1.68,66.53
Female,1.62,56.95
Female,1.72,77.62
Female,1.69,74.46
Female,1.59,56.66
Female,1.75,79.26
Female,1.63,59.1
Female,1.65,70.08
Female,1.6,60.47
Female,1.6,64.82
Female,1.56,57.19
Female,1.59,59.93
Female,1.67,62.92
Female,1.59,57.44
Female,1.57,62.13
Female,1.63,59.25
Female,1.55,54.91
Female,1.59,61.4
Female,1.59,61.06
Female,1.66,68.07
Female,1.6,57.84
Female,1.62,61.78
Female,1.71,77.39
Female,1.52,43.32
Female,1.63,62.99
Female,1.62,59.39
Female,1.73,78.65
Female,1.53,41.75
Female,1.61,49.53
Female,1.66,73.22
Female,1.58,60.17
Female,1.68,75.68
Female,1.62,64.72
Female,1.49,47.94
Female,1.58,67.03
Female,1.58,61.49
Female,1.65,74.11
Female,1.62,57.14
Female,1.56,57.01
Female,1.6,61.12
Female,1.56,63.2
Female,1.59,60.26
Female,1.6,58.01
Female,1.66,65.98
Female,1.72,81.78
Female,1.55,53.1
Female,1.58,55.66
Female,1.73,72.8
Female,1.64,72.55
Female,1.64,66.25
Female,1.55,53.99
Female,1.76,78.81
Female,1.52,48.16
Female,1.62,60.45
Female,1.62,56.62
Female,1.69,74.49
Female,1.64,67.3
Female,1.72,70.05
Female,1.61,69.37
Female,1.58,60.97
Female,1.66,63.07
Female,1.7,69.37
Female,1.63,65.52
Female,1.69,70.73
Female,1.62,62.33
Female,1.68,66.26
Female,1.65,66.09
Female,1.48,52.12
Female,1.59,65.17
Female,1.55,55.59
Female,1.53,48.37
Female,1.66,61.53
Female,1.68,64.83
Female,1.61,59.15
Female,1.67,62.05
Female,1.58,51.14
Female,1.62,66.59
Female,1.49,41.17
Female,1.67,69.31
Female,1.68,63.48
Female,1.66,64.74
Female,1.73,70.5
Female,1.71,73.2
Female,1.73,76.56
Female,1.75,85.59
Female,1.63,63.34
Female,1.69,65.32
Female,1.73,78.19
Female,1.72,74.57
Female,1.76,80.6
Female,1.64,66.38
Female,1.65,56.19
Female,1.54,58.94
Female,1.69,73.04
Female,1.66,64.61
Female,1.65,67.5
Female,1.68,75.12
Female,1.66,60.64
Female,1.62,53.32
Female,1.69,67.45
Female,1.64,66.61
Female,1.54,51.55
Female,1.62,63.69
Female,1.55,53.39
Female,1.65,63.86
Female,1.67,68.75
Female,1.59,57.85
Female,1.61,51.94
Female,1.59,54.7
Female,1.79,73.61
Female,1.59,54.2
Female,1.71,75.97
Female,1.51,50.31
Female,1.62,59.12
Female,1.62,63.71
Female,1.68,64.88
Female,1.56,61.26
Female,1.59,61.52
Female,1.57,50.19
Female,1.68,62.22
Female,1.62,60.88
Female,1.6,61.96
Female,1.62,65.49
Female,1.7,69.36
Female,1.68,68.49
Female,1.63,73.85
Female,1.56,54.13
Female,1.7,75.0
Female,1.53,55.5
Female,1.66,61.09
Female,1.59,61.73
Female,1.56,52.24
Female,1.62,62.55
Female,1.54,46.84
Female,1.64,73.67
Female,1.67,65.81
Female,1.71,76.8
Female,1.57,65.73
Female,1.46,44.85
Female,1.68,71.75
Female,1.67,79.29
Female,1.49,41.34
Female,1.68,79.42
Female,1.5,46.48
Female,1.73,66.82
Female,1.73,75.23
Female,1.63,68.27
Female,1.65,64.03
Female,1.53,49.74
Female,1.55,56.06
Female,1.76,76.6
Female,1.7,69.37
Female,1.57,58.87
Female,1.68,78.02
Female,1.42,42.86
Female,1.73,79.54
Female,1.61,63.15
Female,1.56,45.73
Female,1.74,80.24
Female,1.56,55.73
Female,1.74,78.28
Female,1.66,66.66
Female,1.43,36.53
Female,1.71,79.76
Female,1.62,66.05
Female,1.65,62.82
Female,1.56,59.21
Female,1.61,63.14
Female,1.49,46.32
Female,1.73,71.71
Female,1.62,67.53
Female,1.69,67.42
Female,1.51,59.02
Female,1.63,62.5
Female,1.57,68.77
Female,1.72,69.87
Female,1.51,60.32
Female,1.59,56.26
Female,1.67,64.79
Female,1.54,60.43
Female,1.71,72.04
Female,1.6,51.86
Female,1.61,58.08
Female,1.71,74.24
Female,1.59,58.45
Female,1.6,64.05
Female,1.58,53.91
Female,1.54,54.86
Female,1.58,53.2
Female,1.54,53.38
Female,1.58,59.72
Female,1.64,64.38
Female,1.66,67.22
Female,1.7,69.13
Female,1.52,49.27
Female,1.68,76.7
Female,1.72,68.37
Female,1.5,45.83
Female,1.76,74.76
Female,1.7,63.41
Female,1.63,65.76
Female,1.61,62.31
Female,1.59,62.63
Female,1.64,71.65
Female,1.61,63.57
Female,1.61,53.65
Female,1.63,54.48
Female,1.53,48.14
Female,1.65,55.56
Female,1.69,64.9
Female,1.63,63.59
Female,1.66,67.46
Female,1.58,60.48
Female,1.54,58.34
Female,1.64,61.32
Female,1.69,68.47
Female,1.75,75.85
Female,1.57,53.36
Female,1.58,53.76
Female,1.56,63.46
Female,1.64,56.49
Female,1.62,63.51
Female,1.68,72.82
Female,1.64,68.51
Female,1.64,61.8
Female,1.72,69.52
Female,1.62,65.67
Female,1.76,76.29
Female,1.72,66.18
Female,1.54,50.12
Female,1.52,53.35
Female,1.51,48.75
Female,1.74,79.44
Female,1.67,72.05
Female,1.73,74.83
Female,1.72,68.84
Female,1.61,57.47
Female,1.62,57.29
Female,1.7,72.78
Female,1.59,57.47
Female,1.71,69.59
Female,1.6,57.16
Female,1.58,62.27
Female,1.47,48.85
Female,1.61,54.98
Female,1.58,62.38
Female,1.58,57.63
Female,1.62,67.99
Female,1.75,75.66
Female,1.65,67.46
Female,1.56,52.9
Female,1.57,55.16
Female,1.64,66.69
Female,1.54,49.82
Female,1.66,63.73
Female,1.61,61.63
Female,1.65,64.82
Female,1.62,63.2
Female,1.6,59.68
Female,1.61,67.64
Female,1.64,62.13
Female,1.65,62.51
Female,1.63,62.78
Female,1.57,53.36
Female,1.59,55.57
Female,1.72,65.96
Female,1.68,76.27
Female,1.49,49.46
Female,1.57,58.53
Female,1.49,46.74
Female,1.65,65.66
Female,1.47,41.49
Female,1.73,70.21
Female,1.53,48.61
Female,1.67,70.72
Female,1.62,63.0
Female,1.72,68.44
Female,1.71,76.44
Female,1.65,57.07
Female,1.58,59.47
Female,1.64,76.62
Female,1.65,64.85
Female,1.63,72.01
Female,1.59,56.36
Female,1.62,50.16
Female,1.65,58.61
Female,1.69,71.57
Female,1.73,73.78
Female,1.6,62.16
Female,1.62,55.41
Female,1.48,43.81
Female,1.58,51.39
Female,1.71,70.6
Female,1.57,61.09
Female,1.57,61.0
Female,1.6,59.2
Female,1.67,66.46
Female,1.57,58.82
Female,1.57,54.71
Female,1.67,66.05
Female,1.51,53.31
Female,1.64,60.46
Female,1.62,76.69
Female,1.54,59.13
Female,1.67,71.29
Female,1.51,39.41
Female,1.7,68.98
Female,1.62,55.39
Female,1.67,62.17
Female,1.71,66.27
Female,1.64,68.29
Female,1.68,67.56
Female,1.62,54.87
Female,1.57,64.09
Female,1.58,58.39
Female,1.69,56.37
Female,1.56,63.67
Female,1.73,64.85
Female,1.64,66.31
Female,1.64,64.88
Female,1.59,59.0
Female,1.76,76.3
Female,1.55,52.07
Female,1.67,76.06
Female,1.78,75.19
Female,1.64,64.29
Female,1.58,58.67
Female,1.66,74.4
Female,1.67,59.77
Female,1.54,54.07
Female,1.64,60.38
Female,1.73,68.48
Female,1.63,64.18
Female,1.63,64.29
Female,1.64,67.74
Female,1.6,54.06
Female,1.55,61.51
Female,1.57,55.68
Female,1.67,63.43
Female,1.74,76.45
Female,1.57,57.16
Female,1.64,61.52
Female,1.54,49.75
Female,1.67,70.78
Female,1.59,49.46
Female,1.55,52.14
Female,1.65,71.09
Female,1.46,39.69
Female,1.51,55.81
Female,1.58,54.43
Female,1.52,51.68
Female,1.58,54.99
Female,1.59,54.22
Female,1.74,73.19
Female,1.55,63.87
Female,1.58,58.5
Female,1.5,48.43
Female,1.56,55.32
Female,1.74,81.28
Female,1.65,58.22
Female,1.6,55.24
Female,1.52,58.04
Female,1.57,60.5
Female,1.56,46.68
Female,1.57,57.68
Female,1.59,53.85
Female,1.66,65.61
Female,1.58,52.1
Female,1.52,43.93
Female,1.66,71.94
Female,1.63,65.78
Female,1.63,63.74
Female,1.59,64.7
Female,1.59,64.81
Female,1.69,66.02
Female,1.73,74.09
Female,1.58,62.14
Female,1.67,68.46
Female,1.61,63.85
Female,1.67,64.09
Female,1.44,40.32
Female,1.47,41.88
Female,1.74,77.64
Female,1.62,69.36
Female,1.6,63.07
Female,1.72,74.78
Female,1.69,72.57
Female,1.58,62.0
Female,1.54,44.44
Female,1.61,61.77
Female,1.7,72.91
Female,1.72,77.26
Female,1.67,72.34
Female,1.59,64.84
Female,1.61,62.23
Female,1.67,70.96
Female,1.65,65.73
Female,1.53,49.94
Female,1.8,79.81
Female,1.52,48.68
Female,1.58,62.27
Female,1.68,66.94
Female,1.67,67.26
Female,1.5,44.7
Female,1.62,60.31
Female,1.6,59.3
Female,1.54,48.52
Female,1.6,50.63
Female,1.59,54.34
Female,1.58,55.75
Female,1.62,56.88
Female,1.55,56.75
Female,1.69,61.62
Female,1.53,61.1
Female,1.59,58.71
Female,1.6,63.23
Female,1.56,53.63
Female,1.63,55.25
Female,1.58,49.6
Female,1.66,67.83
Female,1.73,73.43
Female,1.67,61.75
Female,1.66,63.5
Female,1.62,65.43
Female,1.65,61.11
Female,1.59,60.21
Female,1.68,73.91
Female,1.54,55.16
Female,1.65,67.89
Female,1.58,59.93
Female,1.61,66.69
Female,1.55,57.68
Female,1.63,57.7
Female,1.68,69.74
Female,1.45,45.13
Female,1.61,59.36
Female,1.5,48.07
Female,1.64,69.05
Female,1.69,69.29
Female,1.64,59.27
Female,1.69,70.0
Female,1.64,68.92
Female,1.52,60.55
Female,1.61,70.76
Female,1.62,66.6
Female,1.66,73.25
Female,1.69,67.16
Female,1.65,61.24
Female,1.7,68.73
Female,1.67,68.26
Female,1.62,60.56
Female,1.59,62.39
Female,1.68,64.09
Female,1.58,61.56
Female,1.61,61.15
Female,1.64,59.48
Female,1.63,63.16
Female,1.61,56.26
Female,1.64,66.82
Female,1.62,68.12
Female,1.55,50.7
Female,1.6,53.07
Female,1.63,62.42
Female,1.56,46.58
Female,1.62,64.58
Female,1.56,59.63
Female,1.67,62.09
Female,1.63,61.24
Female,1.72,66.91
Female,1.44,40.59
Female,1.48,44.85
Female,1.52,57.01
Female,1.51,56.97
Female,1.67,60.49
Female,1.6,59.49
Female,1.6,54.54
Female,1.66,62.65
Female,1.71,67.62
Female,1.53,55.44
Female,1.59,66.22
Female,1.64,63.51
Female,1.62,56.54
Female,1.61,62.61
Female,1.6,56.03
Female,1.6,58.94
Female,1.6,54.56
Female,1.56,59.3
Female,1.65,64.55
Female,1.54,55.28
Female,1.62,57.58
Female,1.66,68.27
Female,1.73,73.67
Female,1.58,58.24
Female,1.7,57.32
Female,1.66,58.58
Female,1.65,66.18
Female,1.56,55.58
Female,1.64,67.23
Female,1.58,53.06
Female,1.57,54.41
Female,1.63,64.14
Female,1.58,62.37
Female,1.5,48.85
Female,1.66,67.86
Female,1.62,57.88
Female,1.7,63.66
Female,1.5,50.82
Female,1.5,51.47
Female,1.55,49.87
Female,1.67,60.94
Female,1.69,71.1
Female,1.46,43.63
Female,1.57,51.97
Female,1.66,65.12
Female,1.76,74.41
Female,1.63,69.88
Female,1.62,57.81
Female,1.68,64.37
Female,1.66,65.26
Female,1.57,56.6
Female,1.7,76.47
Female,1.6,62.33
Female,1.58,61.18
Female,1.7,68.7
Female,1.62,56.59
Female,1.7,74.97
Female,1.69,65.41
Female,1.49,46.26
Female,1.6,62.61
Female,1.65,55.68
Female,1.6,56.45
Female,1.58,60.65
Female,1.64,58.69
Female,1.61,72.49
Female,1.63,64.48
Female,1.58,59.21
Female,1.55,46.99
Female,1.71,64.8
Female,1.81,79.39
Female,1.54,49.09
Female,1.59,56.74
Female,1.57,49.05
Female,1.58,56.15
Female,1.63,52.83
Female,1.53,58.0
Female,1.73,73.18
Female,1.66,61.06
Female,1.67,67.36
Female,1.51,48.37
Female,1.65,58.89
Female,1.67,72.49
Female,1.51,49.18
Female,1.68,64.68
Female,1.66,69.17
Female,1.67,63.78
Female,1.59,60.75
Female,1.69,73.48
Female,1.65,59.9
Female,1.66,58.68
Female,1.71,72.27
Female,1.63,67.31
Female,1.63,64.61
Female,1.55,54.62
Female,1.73,71.78
Female,1.61,57.14
Female,1.67,72.52
Female,1.65,70.79
Female,1.57,54.71
Female,1.76,77.17
Female,1.66,69.77
Female,1.65,64.81
Female,1.65,69.67
Female,1.57,65.57
Female,1.62,56.79
Female,1.62,63.9
Female,1.54,52.93
Female,1.63,71.04
Female,1.74,70.95
Female,1.56,62.59
Female,1.55,51.28
Female,1.63,63.98
Female,1.73,65.99
Female,1.7,73.49
Female,1.78,71.77
Female,1.55,59.56
Female,1.6,64.98
Female,1.72,80.51
Female,1.56,55.71
Female,1.68,70.85
Female,1.76,76.04
Female,1.54,57.77
Female,1.57,64.18
Female,1.62,63.36
Female,1.58,49.08
Female,1.66,65.21
Female,1.66,68.74
Female,1.66,65.66
Female,1.67,74.87
Female,1.42,47.07
Female,1.49,42.21
Female,1.62,64.56
Female,1.6,65.91
Female,1.65,65.02
Female,1.61,50.13
Female,1.63,65.01
Female,1.61,62.42
Female,1.68,69.59
Female,1.53,59.32
Female,1.77,72.51
Female,1.71,73.32
Female,1.59,60.02
Female,1.65,61.88
Female,1.57,51.56
Female,1.63,66.57
Female,1.55,53.89
Female,1.64,63.85
Female,1.63,64.05
Female,1.68,71.9
Female,1.52,45.23
Female,1.63,61.54
Female,1.63,60.86
Female,1.57,55.52
Female,1.63,63.25
Female,1.67,69.0
Female,1.6,55.39
Female,1.75,76.18
Female,1.78,84.82
Female,1.58,65.74
Female,1.52,50.85
Female,1.6,55.59
Female,1.57,50.13
Female,1.63,62.07
Female,1.54,56.58
Female,1.63,60.32
Female,1.62,63.51
Female,1.68,69.74
Female,1.72,69.27
Female,1.72,72.74
Female,1.48,43.67
Female,1.56,52.25
Female,1.6,68.65
Female,1.6,62.75
Female,1.63,57.71
Female,1.59,65.02
Female,1.63,65.25
Female,1.67,75.45
Female,1.69,64.04
Female,1.58,55.87
Female,1.56,62.21
Female,1.54,51.54
Female,1.54,49.58
Female,1.53,54.0
Female,1.44,44.16
Female,1.56,58.18
Female,1.52,49.86
Female,1.77,78.71
Female,1.7,61.75
Female,1.49,43.78
Female,1.54,53.22
Female,1.57,57.75
Female,1.7,73.88
Female,1.55,59.74
Female,1.6,61.11
Female,1.69,71.49
Female,1.67,72.53
Female,1.54,45.61
Female,1.6,54.86
Female,1.67,74.64
Female,1.5,41.63
Female,1.61,59.56
Female,1.69,68.69
Female,1.65,63.53
Female,1.52,53.74
Female,1.58,58.4
Female,1.74,78.52
Female,1.71,78.34
Female,1.59,57.67
Female,1.54,57.12
Female,1.49,54.25
Female,1.65,62.52
Female,1.79,88.95
Female,1.68,63.75
Female,1.59,61.12
Female,1.54,53.74
Female,1.65,64.9
Female,1.57,64.4
Female,1.65,67.83
Female,1.61,67.58
Female,1.64,55.59
Female,1.57,67.11
Female,1.53,48.95
Female,1.51,41.75
Female,1.7,61.24
Female,1.6,64.03
Female,1.66,67.72
Female,1.6,65.01
Female,1.61,61.64
Female,1.66,69.6
Female,1.53,57.99
Female,1.73,72.73
Female,1.64,64.4
Female,1.66,64.19
Female,1.6,59.54
Female,1.7,73.28
Female,1.56,45.92
Female,1.65,60.47
Female,1.66,58.65
Female,1.65,62.51
Female,1.65,70.05
Female,1.53,53.5
Female,1.77,71.22
Female,1.46,57.13
Female,1.56,58.3
Female,1.46,47.71
Female,1.67,65.22
Female,1.6,54.74
Female,1.75,75.5
Female,1.63,66.58
Female,1.51,58.48
Female,1.63,68.74
Female,1.67,72.29
Female,1.58,55.59
Female,1.6,55.82
Female,1.54,51.13
Female,1.54,52.11
Female,1.53,52.66
Female,1.49,43.45
Female,1.63,67.16
Female,1.54,51.45
Female,1.68,68.64
Female,1.67,65.42
Female,1.56,58.86
Female,1.61,68.28
Female,1.57,56.8
Female,1.63,61.6
Female,1.64,67.35
Female,1.61,61.2
Female,1.59,50.39
Female,1.6,56.37
Female,1.59,56.19
Female,1.51,50.74
Female,1.64,57.93
Female,1.54,58.98
Female,1.62,61.62
Female,1.52,46.62
Female,1.61,58.93
Female,1.74,77.16
Female,1.69,72.39
Female,1.69,66.63
Female,1.66,62.03
Female,1.77,80.75
Female,1.6,59.44
Female,1.54,52.09
Female,1.5,46.91
Female,1.52,51.91
Female,1.59,54.06
Female,1.56,55.74
Female,1.71,74.6
Female,1.65,63.68
Female,1.59,55.08
Female,1.69,68.05
Female,1.58,50.39
Female,1.66,61.89
Female,1.72,70.88
Female,1.62,75.34
Female,1.56,48.74
Female,1.68,62.84
Female,1.63,60.92
Female,1.6,53.03
Female,1.48,46.16
Female,1.6,54.52
Female,1.51,49.98
Female,1.6,57.49
Female,1.61,59.16
Female,1.58,61.86
Female,1.6,59.99
